PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,populacao,latitude,longitude,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,codigo_ibge,pobres,idhm,rendapercapita,candidaturas_mun
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,20796,11,,1,41692,-6.8337002,-35.1213,PB,MAMANGUAPE,PREFEITO,COLIGACAO,REDE,PARTICIPAÇÃO POPULAR E MUDANÇA,REDE / PPS / PTC,,,,,3
1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20818,11,,1,10571,-7.70331,-38.152302,PB,MANAÍRA,PREFEITO,COLIGACAO,PSDB,JUNTOS SOMOS MAIS FORTES,PSDB / PSB / PDT / PP / PMDB / PSDC / DEM / PSD / PSL,,,,,2
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2016,20818,11,,1,10571,-7.70331,-38.152302,PB,MANAÍRA,PREFEITO,COLIGACAO,PT,MANAÍRA PARA TODOS,PT / PSC / PRB / PTB / PPS / PRP / PROS / PMN,,,,,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20834,11,13,0,20940,-7.0594201,-35.318001,PB,MARI,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,2509107,38.18,.54799998,250.22,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20834,11,,1,20940,-7.0594201,-35.318001,PB,MARI,PREFEITO,COLIGACAO,PMDB,COM DEUS E O POVO VENCEREMOS,PMDB / PPS,,,,,4
0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20834,11,,1,20940,-7.0594201,-35.318001,PB,MARI,PREFEITO,COLIGACAO,PSD,UNIDOS PARA MUDAR,PSD / PSDB / PR / DEM / PTB / PT do B / PSL,,,,,4
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2016,20834,11,,1,20940,-7.0594201,-35.318001,PB,MARI,PREFEITO,COLIGACAO,PSB,COM A FORÇA DO POVO,PSB / PP / PDT / PSC / PTN / PV / PRP / PMB / PMN,,,,,4
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20850,11,,1,12635,-7.18995,-35.784801,PB,MASSARANDUBA,PREFEITO,COLIGACAO,PSDB,A FORÇA DO POVO,PSDB / PSD / SD,,,,,3
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2016,20850,11,,1,12635,-7.18995,-35.784801,PB,MASSARANDUBA,PREFEITO,COLIGACAO,PSC,NOSSA GENTE É CAPAZ,PSC / PT / PSOL / PTN / PP / DEM,,,,,3
1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,20850,11,,1,12635,-7.18995,-35.784801,PB,MASSARANDUBA,PREFEITO,COLIGACAO,PDT,COM RESPEITO SEGUIMOS EM FRENTE,PDT / PTB / PMDB / PSL / PSB / PROS,,,,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,20877,11,43,0,7257,-6.5967302,-35.053101,PB,MATARACA,PREFEITO,PARTIDO ISOLADO,PV,#NULO#,PV,2509305,45.290001,.53600001,219.95,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2016,20877,11,,1,7257,-6.5967302,-35.053101,PB,MATARACA,PREFEITO,COLIGACAO,PRB,A FORÇA DA UNIÃO,PRB / PSC / PEN / PSL / DEM,,,,,4
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,20877,11,,1,7257,-6.5967302,-35.053101,PB,MATARACA,PREFEITO,COLIGACAO,PTB,UNIDOS PARA RECONSTRUIR,PTB / PSB / PDT / PMB / PRTB,,,,,4
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,20877,11,,1,7257,-6.5967302,-35.053101,PB,MATARACA,PREFEITO,COLIGACAO,PSDB,A VITÓRIA É NOSSA,PSDB / PROS / PMDB / PTN / PT,,,,,4
1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,20893,11,,1,12219,-7.2851701,-35.4832,PB,MOGEIRO,PREFEITO,COLIGACAO,PMN,POR AMOR A MOGEIRO,PMN / PR / PSDB / PMDB / PP / PRB / PSL / PTC / PT do B,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,20893,11,23,0,12219,-7.2851701,-35.4832,PB,MOGEIRO,PREFEITO,PARTIDO ISOLADO,PPS,#NULO#,PPS,2509404,44.98,.574,227.05,5
0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,20893,11,,1,12219,-7.2851701,-35.4832,PB,MOGEIRO,PREFEITO,COLIGACAO,PT,MOGEIRO EM BOAS MÃOS,PT / PDT / PTB / DEM / PMB / PSB / PSD,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,20893,11,23,0,12219,-7.2851701,-35.4832,PB,MOGEIRO,PREFEITO,PARTIDO ISOLADO,PPS,#NULO#,PPS,2509404,44.98,.574,227.05,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,20893,11,,1,12219,-7.2851701,-35.4832,PB,MOGEIRO,PREFEITO,COLIGACAO,PSC,FORÇA DA MUDANÇA,PSC / PEN,,,,,5
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20915,11,,1,4819,-7.08848,-35.959202,PB,MONTADAS,PREFEITO,COLIGACAO,PSDB,MONTADAS DE MÃOS DADAS,PSDB / PSD / PT do B,,,,,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20915,11,,1,4819,-7.08848,-35.959202,PB,MONTADAS,PREFEITO,COLIGACAO,PDT,MONTADAS UNIDA NO RUMO CERTO,PDT / PMDB / PSB,,,,,2
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,20931,11,,1,4424,-7.20402,-38.583801,PB,MONTE HOREBE,PREFEITO,COLIGACAO,PSB,A FORÇA DO TRABALHO,PSB / PTB / PV / PSL / PT / PRTB / PP / PDT,,,,,2
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016,20931,11,,1,4424,-7.20402,-38.583801,PB,MONTE HOREBE,PREFEITO,COLIGACAO,PMDB,COLIGAÇÃO NOVA MONTE HOREBE,PMDB / PPS / DEM / PSD / PHS / PSDB,,,,,2
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,20958,11,,1,30232,-7.8836298,-37.118401,PB,MONTEIRO,PREFEITO,COLIGACAO,PMN,O TRABALHO CONTINUA,PMN / DEM / PHS / PSD / PRP / PSDB / PR,,,,,3
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,20958,11,,1,30232,-7.8836298,-37.118401,PB,MONTEIRO,PREFEITO,COLIGACAO,PSB,JUNTOS SOMOS MAIS FORTES,PSB / PDT / PMDB / PP / PPS / PSC / PT / PTB,,,,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,20958,11,17,0,30232,-7.8836298,-37.118401,PB,MONTEIRO,PREFEITO,PARTIDO ISOLADO,PSL,#NULO#,PSL,2509701,31.190001,.62800002,392.04999,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20974,11,,1,9240,-7.02525,-35.459999,PB,MULUNGU,PREFEITO,COLIGACAO,PTB,COLIGAÇÃO UNIDOS POR MULUNGU,PTB / PMDB / PSD,,,,,2
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,20974,11,,1,9240,-7.02525,-35.459999,PB,MULUNGU,PREFEITO,COLIGACAO,PSB,MULUNGU SEGUINDO EM FRENTE,PSB / PSDB / PP / PT / PV / PPS / PR,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,20990,11,,1,10276,-7.6351399,-35.558601,PB,NATUBA,PREFEITO,COLIGACAO,PTN,UNIDOS PARA MUDAR,PTN / PDT,,,,,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,20990,11,,1,10276,-7.6351399,-35.558601,PB,NATUBA,PREFEITO,COLIGACAO,PSC,"UNIÃO, FORÇA E VITÓRIA",PSC / PMDB / PSDB,,,,,2
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,21016,11,,1,7119,-6.9113998,-38.321999,PB,NAZAREZINHO,PREFEITO,COLIGACAO,PTB,RENOVAÇÃO E MUDANÇA,PTB / PT / PROS / SD / PV / PSB,,,,,2
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21016,11,,1,7119,-6.9113998,-38.321999,PB,NAZAREZINHO,PREFEITO,COLIGACAO,PMDB,"EXPERIÊNCIA, SERIEDADE E TRABALHO",PMDB / PR / PDT / PSDB / PSD,,,,,2
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21032,11,,1,10457,-6.4505601,-36.2057,PB,NOVA FLORESTA,PREFEITO,COLIGACAO,PSB,UNIDOS PELO DESENVOLVIMENTO,PSB / PDT / PT / PSD,,,,,2
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21032,11,,1,10457,-6.4505601,-36.2057,PB,NOVA FLORESTA,PREFEITO,COLIGACAO,PMDB,A FORÇA DO POVO FAZ A MUDANÇA,PMDB / PSDB / PTB / PV,,,,,2
0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,21059,11,,1,5960,-7.4723201,-38.0382,PB,NOVA OLINDA,PREFEITO,COLIGACAO,PSDB,NOVA OLINDA CONTINUA EM BOAS MÃOS,PSDB / PSD / PP / PSC / PTB,,,,,2
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2016,21059,11,,1,5960,-7.4723201,-38.0382,PB,NOVA OLINDA,PREFEITO,COLIGACAO,PMDB,UNIDOS PELA VITÓRIA,PMDB / DEM / PSB / PC do B / PHS / PV,,,,,2
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,21075,11,,1,4342,-6.6712198,-36.422001,PB,NOVA PALMEIRA,PREFEITO,COLIGACAO,PSL,NOVA PALMEIRA NO CAMINHO CERTO,PSL / PSDB / DEM / PR / PP,,,,,2
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21075,11,,1,4342,-6.6712198,-36.422001,PB,NOVA PALMEIRA,PREFEITO,COLIGACAO,PDT,COM DEUS E O POVO,PDT / PMDB / PSB / PRB / PTN / PTB,,,,,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21091,11,,1,6783,-7.22118,-37.740601,PB,OLHO D'ÁGUA,PREFEITO,COLIGACAO,PMDB,"FORÇA, TRABALHO E FE",PMDB / PSDB,,,,,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,21091,11,,1,6783,-7.22118,-37.740601,PB,OLHO D'ÁGUA,PREFEITO,COLIGACAO,PT,UNIDOS POR OLHO DAGUA,PT / REDE / PSB,,,,,2
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21113,11,,1,3585,-6.9843402,-36.241001,PB,OLIVEDOS,PREFEITO,COLIGACAO,PSD,"UMA OLIVEDOS PARA TODOS, O TEMPO TODO.",PSD / PT / PSDB / PPS,,,,,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21113,11,,1,3585,-6.9843402,-36.241001,PB,OLIVEDOS,PREFEITO,COLIGACAO,PSB,UNIDOS PELO POVO,PSB / PMDB,,,,,2
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21130,11,,1,2861,-7.6160402,-37.151901,PB,OURO VELHO,PREFEITO,COLIGACAO,PSB,NÃO VAMOS DESISTIR DE OURO VELHO!É NOSSO ESSE LUGAR!,PSB / PRB / PT do B,,,,,2
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21130,11,,1,2861,-7.6160402,-37.151901,PB,OURO VELHO,PREFEITO,COLIGACAO,PSDB,OURO VELHO AVANTE,PSDB / PSD / PMN / DEM,,,,,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21156,11,45,0,2186,-7.1346698,-37.043301,PB,PASSAGEM,PREFEITO,PARTIDO ISOLADO,PSDB,#NULO#,PSDB,2510709,38.25,.62,270.29001,2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21156,11,,1,2186,-7.1346698,-37.043301,PB,PASSAGEM,PREFEITO,COLIGACAO,PMDB,A FORÇA DA RENOVAÇÃO,PMDB / DEM / PT,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,21172,11,18,0,99970,-7.0174298,-37.2747,PB,PATOS,PREFEITO,PARTIDO ISOLADO,REDE,#NULO#,REDE,2510808,18.860001,.70099998,508.51999,5
1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2016,21172,11,,1,99970,-7.0174298,-37.2747,PB,PATOS,PREFEITO,COLIGACAO,PMDB,PRA FRENTE COM O POVO,PMDB / PSB / PC do B / PTB / PR / PDT / PP / PROS / PSDC / PSD / PMB / PV / PT do B / PRTB,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,21172,11,50,0,99970,-7.0174298,-37.2747,PB,PATOS,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,2510808,18.860001,.70099998,508.51999,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21172,11,,1,99970,-7.0174298,-37.2747,PB,PATOS,PREFEITO,COLIGACAO,PT,PATOS PARA VENCER E CRESCER,PT / PRP,,,,,5
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2016,21172,11,,1,99970,-7.0174298,-37.2747,PB,PATOS,PREFEITO,COLIGACAO,PSDB,PATOS TEM JEITO,PSDB / PRB / SD / PSC / PHS / PTC / PSL / PPS / DEM / PMN / PTN,,,,,5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,21199,11,,1,11679,-6.5913801,-37.6185,PB,PAULISTA,PREFEITO,COLIGACAO,PTdoB,UNIDOS PARA MUDAR PAULISTA,PT do B / PDT / PSDB,,,,,2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21199,11,,1,11679,-6.5913801,-37.6185,PB,PAULISTA,PREFEITO,COLIGACAO,PR,UNIDOS POR PAULISTA,PR / PTB / DEM,,,,,2
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,21210,11,,1,3664,-7.42169,-38.068901,PB,PEDRA BRANCA,PREFEITO,COLIGACAO,PTB,POR AMOR A PEDRA BRANCA,PTB / PSDB / PC do B / PSD,,,,,2
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,21210,11,,1,3664,-7.42169,-38.068901,PB,PEDRA BRANCA,PREFEITO,COLIGACAO,PR,O PROGRESSO CONTINUA,PR / PT / PMDB / DEM / PHS / PSB / PEN / PROS,,,,,2
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21237,11,,1,7339,-6.74997,-36.4758,PB,PEDRA LAVRADA,PREFEITO,COLIGACAO,PSB,"PEDRA LAVRADA MEU AMOR, PEDRA LAVRADA MINHA PAIXÃO.",PSB / DEM / PR / PEN,,,,,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21237,11,15,0,7339,-6.74997,-36.4758,PB,PEDRA LAVRADA,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,2511103,38.470001,.574,267.79001,3
0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21237,11,,1,7339,-6.74997,-36.4758,PB,PEDRA LAVRADA,PREFEITO,COLIGACAO,PP,'UNIDOS PELA MUDANÇA',PP / PTB / PSDB / PSD / PT,,,,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,21253,11,,1,26427,-7.3910699,-35.106499,PB,PEDRAS DE FOGO,PREFEITO,COLIGACAO,PSOL,A ÚNICA OPÇÃO!,PSOL / PTN,,,,,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21253,11,,1,26427,-7.3910699,-35.106499,PB,PEDRAS DE FOGO,PREFEITO,COLIGACAO,PRB,RENOVAÇÃO E VERDADE,PRB / PMDB / PHS,,,,,3
0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2016,21253,11,,1,26427,-7.3910699,-35.106499,PB,PEDRAS DE FOGO,PREFEITO,COLIGACAO,PSB,PEDRAS DE FOGO SEGUINDO EM FRENTE,PSB / PDT / PTB / PSL / DEM / PEN / PC do B / PROS / PMB / PV,,,,,3
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,2016,21270,11,,1,14888,-7.1928201,-37.928902,PB,PIANCÓ,PREFEITO,COLIGACAO,PSD,PRA RESOLVER PIANCÓ,PSD / PTC / PMDB / PV / PTB / PMB / PSDC / PTN / PROS / SD / PPL / PPS / PHS / PRB / PRP,,,,,2
0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2016,21270,11,,1,14888,-7.1928201,-37.928902,PB,PIANCÓ,PREFEITO,COLIGACAO,PSC,PELO BEM DE PIANCO,PSC / PSB / DEM / PMN / PP / PT do B / PC do B / PSL / PRTB / PR,,,,,2
0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21296,11,,1,17998,-6.50845,-36.349701,PB,PICUÍ,PREFEITO,COLIGACAO,PSB,'POR AMOR A PICUÍ',PSB / PTB / DEM / PSD / PT do B,,,,,2
1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2016,21296,11,,1,17998,-6.50845,-36.349701,PB,PICUÍ,PREFEITO,COLIGACAO,PROS,CORAGEM PARA MUDAR PICUI,PROS / PC do B / PMDB / PSC / PPS / PP / PT / PSDB / PR,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,21318,11,50,0,10987,-7.26403,-35.2523,PB,PILAR,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,2511509,41.049999,.579,236.08,3
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,21318,11,,1,10987,-7.26403,-35.2523,PB,PILAR,PREFEITO,COLIGACAO,PP,UNIÃO E TRABALHO 1,PP / PRB / PROS / PR / PT,,,,,3
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,21318,11,,1,10987,-7.26403,-35.2523,PB,PILAR,PREFEITO,COLIGACAO,PSB,A FORÇA DAS NOVAS IDEIAS,PSB / DEM / PDT / PPS / PSDB,,,,,3
1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,21334,11,,1,6811,-6.8682699,-35.612999,PB,PILÕES,PREFEITO,COLIGACAO,PSB,A FORCA DO TRABALHO,PSB / PSL / PTB / PT / PP / PMDB / PPS / PSD / PT do B,,,,,2
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,21334,11,,1,6811,-6.8682699,-35.612999,PB,PILÕES,PREFEITO,COLIGACAO,PDT,O POVO NO PODER,PDT / DEM / PRP / PSDC / PRTB / PV / PRB / PROS,,,,,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21350,11,,1,4989,-6.8427701,-35.530998,PB,PILÕEZINHOS,PREFEITO,COLIGACAO,PMDB,PILOEZINHOS UNIDOS NUM SÓ CORAÇÃO,PMDB / PT,,,,,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,21350,11,,1,4989,-6.8427701,-35.530998,PB,PILÕEZINHOS,PREFEITO,COLIGACAO,PCdoB,UM NOVO PENSAMENTO,PC do B / PPS,,,,,4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21350,11,,1,4989,-6.8427701,-35.530998,PB,PILÕEZINHOS,PREFEITO,COLIGACAO,PTB,PILÕEZINHOS RENASCERÁ,PTB / PSB,,,,,4
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,21350,11,,1,4989,-6.8427701,-35.530998,PB,PILÕEZINHOS,PREFEITO,COLIGACAO,PSDB,CONSTRUINDO UMA NOVA HISTORA,PSDB / PHS / PDT / PT do B,,,,,4
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,21377,11,,1,10106,-6.7792201,-35.490601,PB,PIRPIRITUBA,PREFEITO,COLIGACAO,PSB,A HORA DA MUDANÇA,PSB / PMDB / PSC / PSL / PDT / PT,,,,,2
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,21377,11,,1,10106,-6.7792201,-35.490601,PB,PIRPIRITUBA,PREFEITO,COLIGACAO,PRB,A MUDANÇA NÃO PODE PARAR,PRB / PSDB / PTB / PT do B / PSD,,,,,2
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2016,21393,11,,1,16607,-7.4664001,-34.815102,PB,PITIMBU,PREFEITO,COLIGACAO,PMDB,CORAGEM PARA MUDAR,PMDB / PHS / PSB / PC do B / PPS / SD / PRB,,,,,2
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21393,11,,1,16607,-7.4664001,-34.815102,PB,PITIMBU,PREFEITO,COLIGACAO,PSD,A MUDANÇA NÃO PODE PARAR,PSD / PR,,,,,2
1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,21415,11,,1,16827,-7.0665798,-36.066799,PB,POCINHOS,PREFEITO,COLIGACAO,PDT,CONSTRUINDO UMA NOVA HISTÓRIA,PDT / PMDB / PSL / PR / DEM / PSB / PSD / PT do B,,,,,2
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,21415,11,,1,16827,-7.0665798,-36.066799,PB,POCINHOS,PREFEITO,COLIGACAO,PP,"TRABALHO, HONESTIDADE E HUMILDADE",PP / PTB / PPS / PMB / PSDB / PPL / SD,,,,,2
1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2016,21431,11,,1,31964,-6.7660599,-37.800301,PB,POMBAL,PREFEITO,COLIGACAO,PMDB,A HORA DA MUDANÇA CHEGOU,PMDB / PTB / PSDB / PSC / PSD / PHS / PRB / PMB / PTN / PSDC / PT do B / PRTB,,,,,2
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2016,21431,11,,1,31964,-6.7660599,-37.800301,PB,POMBAL,PREFEITO,COLIGACAO,PT,O MELHOR PARA POMBAL,PT / PSB / PDT / PC do B / PPS / PP / PSL / PROS,,,,,2
1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,21458,11,,1,3778,-7.6882601,-37.080101,PB,PRATA,PREFEITO,COLIGACAO,PDT,PRATA  SEMPRE A  FRENTE,PDT / PT / PMDB / PPS / DEM / PRTB / PSB / PSL / PV,,,,,3
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2016,21458,11,,1,3778,-7.6882601,-37.080101,PB,PRATA,PREFEITO,COLIGACAO,PR,COLIGAÇÃO POR UMA PRATA FELIZ,PR / PT do B / PSC / PHS / PSDB / PMN,,,,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,21458,11,65,0,3778,-7.6882601,-37.080101,PB,PRATA,PREFEITO,PARTIDO ISOLADO,PCdoB,#NULO#,PC do B,2512200,33.639999,.60799998,271.47,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,21474,11,50,0,21014,-7.73175,-37.988602,PB,PRINCESA ISABEL,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,2512309,25.969999,.60600001,334.73999,3
1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,21474,11,,1,21014,-7.73175,-37.988602,PB,PRINCESA ISABEL,PREFEITO,COLIGACAO,PSDB,UNIDOS POR UMA NOVA PRINCESA,PSDB / PSDC / PP / PMDB / PSD / PMN / SD,,,,,3
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2016,21474,11,,1,21014,-7.73175,-37.988602,PB,PRINCESA ISABEL,PREFEITO,COLIGACAO,PSB,JUNTOS NA RECONSTRUÇÃO DE PRINCESA,PSB / PDT / PT do B / PT / PC do B / PRP / PRB,,,,,3
